comment,label
"mas masyawi saya barusan nyoba, berhasil berlangganan veo 3. Sudah ada tulisan pro di profil & veo 3 di video. Tapi kok videonya gak ada suaranya mas kira2 knapa ya? Saya buka veo 3nya dari hp. VPN pun sudah on.",0
mas ijin.google gemini saya kok ga muncul ya fitur Video .hanya deep research sama canvas. mohon solusi mas,1
Bahaya buat facebook,0
Webnya gak bisa di akses,0
"Serem man. Ini kayak udah melanggar etika ga sih, ada etika/batassn tentang kloning, yaitu dilarang kloning mamusia, mungkin sudah saatnya mulai membatasi AI. , mungkin yg ini masih  bisa terdeteksi software tertentu kalau video itu AI. Tapi masa depan bisa makin sempurna ga terdeteksi. Realita makin kabur.",0
"mas kalau tidak ada suaranya kenapa ya, padahal pakai VEO 3",0
Mukanya bisa pake foto kita ga bang?,1
bang kalo andoroid gimana,1
"Di akun saya kok tulisannya gini yak pas mau checkout ""You're not eligible for the free trial"", padahal ini baru pertama kali. saya punya 2 akun kayak gitu semua tulisannya. disuruh bayar ??",1
"Siapa yang di sini udah coba ,,,, tapi bahasa nya cuma keluar bahasa inggris ?",0
"KALAU UPLOAD KE YT atau FB, IKLan nya berjalan gak ya? apakah kena pelanggaran???",1
"permisi bang nanya bang, gimana kalau untuk audio nya yang sudah ada di rekaman kita, apakah kita bisa masukan audionya dan di bikin videonya sama AI nya?, misalkan kita mau bikin video klip lagu, terus kita masukin audionya biar pas gitu bang?, apakah ada cara buat video klip lagu secara simpel dengan memasukkan audionya ?",1
Pake hp bisa nggak kak,1
"Udh dapet trial free 1 bulan, tapi ada batasan slot bikin video perbulanya ya bang? Aku baru 8 video udh gabisa bikin lagi bang, katanya tunggu sampai tgl 7 juni baru bisa lagi. Ada cara lain ga bang",0
Ko suaranya gk kluar yh bng knp yah. Cmn video doang,0
Kok gak ada suaranya ya kak waktu aku coba,0
bang lu asli kan bukan AI,1
saya sudah instal vpn tapi kok ga da pilihan buat video ya?,0
jujur ini ga keren sama sekali. bukan tidak menghargai konten abang tapi ini udah melewati batas. bayangkan berapa banyak video ai yang akan salah gunakan nanti?,0
Klo ga ada suarana apanya yg salah?,0
"Bang,punyaku kok ngmong nya bahasa inggris ya",0
min ko saya veo 2,1
AI DULU ALAT BUAT BIKIN FILM DAN SEKARANG ALAT KOMERSIAL,2
"Sama saya coba pake vpn hasilnya bahasa inggris, ketika vpn saya matikan malahan tidak ad suara video tsb",0
�@bang_ie� sama nih,1
Kenapa yang gua ga ada suaranya ya bang,0
"Saya sudah berhasil membuat video tapi tidak ada suaranya, bagaimana cara agar video bersuara",0
Pake HP doang bisa ga bang,1
udah pakai pro dan VPN amerika tetapi kenapa masih VEO2 ya,1
"sudah di coba bisa gan, tapi kok berubah bahasa inggris ya, gimana cara merubah ke indonesia",0
Latar belakang bisa pake foto rumah sendiri enggak ya,1
Ka kalo objeknya motor kita (foto). Pengen namabahin orang pake veo ai gimana ka caranya dalam bentuk video atau foto,1
Cara swap wajahnya pakai muka kita gimana om????,1
Anjir google voice gua otomatis keluar pas si ibu ngomong????,1
Kok saya hasilnya saya tidak ada suaranya...,0
Punya ku tidak ada suaranya gimana itu abng,0
gratis 1 bulan di suruh bayar????,1
"benar ini  cuma pakai prompt dan gemini yg pro (free 1 bulan)
saya sdh cb byk prompt hasilnya kurang bgt dan silent alias tdk ada suara nya",1
"keren bang
makasih",2
Saya ga muncul suaranya ya. Knpa ya ?,0
Kok bahasa inggris bg kek mana caranya biar bahasa Indonesia,0
Mantab jiwa,2
Punya saya kok bahasa inggris,1
makasih bg,2
bisa buat film panjang tanpa artis ini mah,2
kok ngk ada suaranya ya ?,0
belum bisa dicombain dengan foto orang ya bang?,1
"monas nya agar benar2 MONAS yang benar, gimana caranya bang?",0
Ko bisa ada foto kita ?,1
gimana biar bisa bahasa jawa ya,1
Pakai android bisa gak bang,1
Ok ini ngeri,2
Jadi makin enggak percaya lagi sama postingan - postingan di internet ?? ngeri brooo,0
"??AI anda terlalu cepat berkembang, mengerikan",0
dibatasi 8 detik saja kah om,1
VPN sudah aktif tapi Veo 2 kok kok belum muncul ya,1
Aku udah aktifin vpn nya tapi pas buka Gemini ga ada tools videonya! Itu bagaimana bang,1
"gak ada suaranya bang punya gua, cuma vidio2 aja",0
Suaranya tidak ada ni kaka,0
Itu bisa buat make wajah kitap ga bang,1
Yoire the best !,1
"Bang aku buat, tapi hasilnya gak ada suaranya, knp yak?",0
aku gak ada pilihan videonya bang,0
Cuma pake hp aja bisa gak bang?????,1
"masih tidak ada pilihan video bang, hanya canva saja",1
iya sama,1
"bg. bagaimana caranya agar vokal berbahasa indonesia, kok saya buat hasilnya berbahasa inggris yaa",0
"Halo Mas  Masyawi, saya sudah coba Veo 2 beberapa kali, namun belum bisa tampilkan suaranya, apakah cukup dengan Gemini dan ChatGPT saja atau perlu dukungan yang lain?",1
Kalo misalnya untuk bikin video affiliate produk tertentu bisa kakh ini bang?... kalo bisa udah adakah tutorialnya ?,1
bjir guah nyoba kaga ada suara nya ??????,0
Makasih bang,2
bang saya buat kok bahasa inggris terus hasilnya ya,0
Kamu asli gak bang?,1
saya kq gk ada suaranya ya,0
Goggle itu buatan amerika ya.. pintar sekali ya  mereka ... Semua lagi gila AI ..  gua yakin pada berlangganan.. 390rb sebulan di kali seluruh bumi.. kaya mereka ??,1
Gua udah bikin bang tapi ga ada suara nya gimana bang,0
"Mau nanya bagi yang udah nyoba dan ngulik, Kalo langganan bisa sampai berapa kali? Bisa berkali kali atau ada batasannya?",1
"Buatkan frompt untuk google veo 3 seorang remaja cowok degan background di makassar selfie sambil berbicara ""we sundala saya lagi di makassar bersama Fadil, arif,iksan dan kuccu Kallang cuma buatkan artificial intelligence aja'dan sangar",1
Ngeri Ngeri sedap ini mah.,0
Jangan� kamu juga AI ya ?????? becandaaa??,1
Bang kok di saya tidak ada pilihan bayar di ponsel anda,1
"Klo
Pake foto orang gmna bang",1
durasinya hanya bisa max. 8 menitan ya ?,1
Bang klo pake vpn itu akun kota aman ga si ya misal akun yang sya gunakan saya pake juga untuk kuliah dsb,1
Vpn chrome nggak bisa diakses pas di cari di eksistensi. Mohon petunjuk mas,0
"bang, punyaku kok malah jadi bahasa inggris ya???",0
Saya kok gak keluar Suaranya ya mas? Ada yang tau kenapa?,0
"Bg klo mukalu diginiin boleh ga.
Ijin ya",1
Mohon jawab prompt agar karakter tidak lypsinc gimana bang,1
"Cara agar bhsa Indonesia gimana bang,saya inggris terus",0
Knpa saya buat tidak ada suara ya,0
wajahnya beneran ada apa tidak??,1
itu kan tutorial upgrade gemininya ke VEO 2 bang,1
Bang kok gue gk ada suara nya yaa,0
Bang saya punya kok jadi bahasai Inggris yah,0
pas gw buat kenapa jadi bahasa inggris ya bg,0
koq setelah dibuka lagi suaranya jd ilang ya kak,0
Gue buat tapi bhsnya BKN Indonesia bang malah inggris?,0
bang kalo wajah nya di ganti bisa gk bang? plis jawab bang,1
kenapa ya VPN nya gak ngaruh ?,1
"Bang, kok punyaku videonya gk bisa keluar suara ya",0
"gemini saya tidak ada tampilan video, dan tidak ada tulisan pro (upgrade) seperti nya belum bisa yah",1
Di download kok ga ada suaranya yaa,0
Bang kok disaya opsi videonya gak muncul ya padahal udah ngikutin caranya ?,1
cuma bisa 8 detik ya durasinya?,1
"Punya ku gak ada suaranya ,????",0
Sama bang,1
Tidak bisa,0
"saya kok gak ada videonya  ya gan,,ada solusi",0
"saya sudah buat, tapi tidak ada suaranya.... kenapa yah...",0
"Tidak semudah itu menambahkan opsi pembayaran pakai gopay, dana, dll menggunakan beberapa akun gmail... dan memakai secara terus menerus google veo??
Percayalah",1
Bang kalo bikin pakek foto kita apa bisa ?,1
Ngeri lihat perkembangan AI yang semakin canggih????,2
Kalau pake ipad bisa nggk bang?,1
Welcome to KIAMAT AI,0
Youre so sigma bud,1
"Keren keren,,coba ah",2
Aku buat kok ngak ada suara nya ya bang,0
Cara pasanf muka kita di videonya gimana bang,1
Bang ko saya malah ngomong nya pake bahasa inggris ya bukan indonesia,0
Bang kok punya ku suaranya kagak muncul hanya video nya saja,0
gabisa di hp ya bg?,1
"Bisa pakai foto yang kita minta ga kak, misal upload",1
kok nggk da menu video nya di gemini gan,1
Bang ini ngedit di HP bisa ga ya?,1
Jangan sampe pemerintah tau ini,1
Bang kl live tiktok pake AI gimana ?,1
Ktk gemini kok tmpiln bd,1
Gak bisa,1
Banyak filter disana??,1
Jangan2 yg punya channel ini AI juga ??,1
"bang masyawi untuk pembuatan video baru untuk pelanggan baru sehari berapa vidoe, soalnya saya baru berlangganan sdh buar beberapa video kemudian muncul note: Anda telah mencapai batas pembuatan video sampai 8 Jun, 16.41, kan rugi 1 minggu g bisa buat video..mohon pencerahanya bang",1
Bg klw wajah dari orgnya itu dibuat dgn wajah sendiri bisa gk,1
bang kenapa punyaku tetep veo 2 ya,1
Bisa pakai muka sendiri gak sih?,1
Punyaku gk ada vitur videonya ya banhg,1
"Bang, saya pakai hape..
Tp tetap veo 2 bang, gmna ya biar veo 3 di hape.?? ??",1
"bang, udh pakai vpn gak muncul menu videonya. itu gmn ya?",1
Bang kenapa kok di batasi pembuatan videonya,1
Bang aku buat tapi hasilnya bahasa Inggris.... Maaf ijin pencerahan bang,0
Mukanya gabisa diganti muka kita bang?,1
"untuk yang saya ini gak bisa seperti itu bang untuk pro nya, malah ada pilihan negara yang tidak sesuai",1
Bang ko saya coba gak ada suaranya ya,0
kok saya hanya bisa pakai CC ya ?,1
kenapa si saya video AI nya tidak ada suaranya ya? padahal sudah sesuai dengan prompt yang ada di deskripsi,0
"Saya nyobak tak bisa boy.
Vidionya tetep pakek bahasa inggeri",0
Gak ada suaranya gua bikin ada yg sama?,0
kok gada fitur video ya,0
Kok gak ada suaranya ya?,0
Ada saran GK kok hasilnya tidak keluar suara ya,0
Kok gw cuma Veo 2,1
"kok di saya tampilan gemininya tidak ada pilihan ""video"" ya ? knp ya ?",1
cuma 8 detik bjr,1
Kok punyaku stelah download malah g BS bahasa indonesia,0
Bg aku bikin knpa ga ada suaranya yaa,0
bisa gasih mas bikin video orang ada suaranya pake veo2?,1
kok ga kluar audionya sama sekali ya?,0
Para aktor film bisa� di gantikan AI,0
"Penjelasan jelas, tak ribet, dan langsung bisa praktik! Terbaik bang ??",2
"bang aku coba buat tapi malah g ada suaranya, adakah solusi?",0
"Kendala di pembayaran bang, ga muncul shoope pay atau dana bang, tolong dibantu",1
apakah ada limit generate video nya ? kalau di veo 2 google studio saya hanya bisa generate video per hari hanya 4-5 video saja,1
Veo4??????,1
bang kenapa gak muncul fitur videonya di google gemini di PC ku,1
kok punya gw di samping canvas ga ada tulisan video gitu bang? padahal udh aktifin vpn,1
"Gerakan mulut bagus banget, sesuai kalimat. Suara, logat, dan ekspresi wajah juga natural, misal tekanan ekspresi pas bilang ""buset dah"".
Kalau ginian bisa realtime, kemudian dikombinasi dengan Chat AI seperti ChatGPT, maka haslinya udah kayak ngomong video-call dengan orang beneran.",2
untuk opsi pembayaran di GPlay punya saya ngga ada bang,1
jangan lupa ramaikan ya teman teman dan di support,1
awal datang kehidupan yang banyak fitnahnya??,0
bisa pakai foto kita gasih?,1
Di google play store gua ko ga ada pembayaran lain nya jadi ga bisa,1
Terus yg pertama pembayaran kalo di lanjutin pke uangga apa cuma berlangganan doang buat dapetin yg gratis,1
bayar ybg,1
Itu ciptaan IA juga??,1
"Kalian taukan project world coin, sampel data nya untuk apa? Gw kira masih lama gitu, 4-5 tahun kedepan projectnya, ternyata hanya selang beberapa bulan sudah di perjual belikan data sampel itu. Dan jadilah veo3 (SCI-FI menurut gw)",1
Hahahaha,1
suaranya gak ada gimana ya ?,0
Pakai android bisa?,1
"udh gabisa cuy, ada batasan",1
Saya sudah ikuti semua langkah2nya tapi ttp tidak bisa apa cuma bisa di pc dan laptop?,1
"bang, kok selesai di generate ga ada suaranya ya?",0
punyaku ga ada suaranya,0
"ini dia yang di namakan fitnah akhir jaman... Makin ngerii kalo misal kita bisa tambahkan wajah pake foto temen/orang yang kita gak suka untuk membuat video AI.  dan saya bingung itu google pasti dapat data wajah dr orang asia yang selama ini kerekam di database mereka bisa jadi dari foto"" selfi dari kamera HP kita sendiri yang kita tau kamera ponsel skrng sudah mendukung AI juga foto kita yang biasa kita upload di media social. jd google mengumpulkan jutaan foto untuk menjadikan database AI itu sendiri. dan ini salah satu alasan kenapa gue hampir gk pernah foto selfi/wajah dan taro di medsos",0
Kok di aku prompt b inggris tp kok hasil videonya ttp b inggris bukan b Indonesia kayak di atas,0
Kok gua kena limit ya?,1
kenapa yang setelah generade gak ada suaranya ?,0
kok gw hasilnya pake bahasa inggris ya,1
Jangan gratis mulu bang hargai hak cipta ??????,1
Kok gw gak ada suaranya bg,0
kerenn,2
"bang gw udh coba buat dan berhasil, cuma gabisa isi suaranya, cuma video doang, pas gw tanya ""can you add sound and voice "" di balesnya gabisa bang",0
Bang gw udah bikin tapi ga ada suaranya gimana ya bang,0
halo saya ai,1
Bang... Gw ud coba... Tapi ga ada suaranya di video... Mulut udah ngomong tp g  ad suara,0
Sama bang mikirnya kaya gt,1
Kenapa hasilnya jadi bahasa Inggris jg ya...?,0
Bro gilak perkembangan Ai benar benar pesat jir agak nyesel gk pelajari ai dari dlu,2
Kena cuma ada pilihan canvas,1
Bang gw ini AI bukan ya??kadang bingung ama diri sendiri??,1
link website mokad,1
"knapa yah video dari veo 3 saya g ad  suara, padahal d prontya uda ditulis bicara",0
bang kok punyaku gak ada suaranya,0
"satu bulan gratia, setelahnya d fucksa langganan ??",1
Apakah harus upgrade ke pro ya ? ko gambar video veo 3 gak ada ya,1
Cara biar bahasa indo gimana bang orang yg mgucapin ai nya,1
pusing ngaktivin vpn nya gw bang dari tadi pagi ampe malem gagal terus,1
"bang aku udah bikin uda bisa ,tapi permasalahanya kenapa videonya ga ada suaranya  ya",0
"yahh gagal terus om, banyak antrian",0
"Bayangkan wajah lu di sana di pake orang, gatau buat apa. Tanpa izin , tanpa sepengetahuan, mau di apain aja terserah orang itu. Sungguh mengerikan .",0
"Knapa metode pembayaran punyaku gk ada yg ewallet ya, kok cm trrsedia kartu kredit sama Paypal aja?? Bantu jawab bang",1
keren bang,2
Punyaku gak ada suaranya,0
Kok lokasi sy ttap terbaca meski pakai vpn ya pak,1
"Cuma bisa makai tapi gak bisa bikin sendiri, sama aja negara ini negara fomo yang bisa cuma makai-makai doang.. Heleh, coba bisa bikin ai sendiri tanpa menggunakan APi atau model Ai orang lain.",0
Ngerinyooo,0
"Sama bro! Tapi nggak ada kata terlambat kok. Sekarang juga mulai aja, banyak sumber belajar gratis di internet. Semangat!",1
Itu kenapa paling males upload muka di internet. Takut dimanfaatin orang untuk hal yg nggak kita tau.,0
"Jd paham kenapa dalam Islam ada penggunaan cadar, agar terhindar dari fitnah dunia yang kejam",1
?�@asaahmadsyakir� INI LAGI MANUSIA CAPER,1
"Bener banget, bang. Ini aja masih versi yang Proprietary / closed source (veo, sora, dll). Bayangin yang versi open source yang nggak ada sensor, beuh ngeri dah. Gak kebayang 3�5 tahun ke depan bakal kayak gimana. Pasti makin banyak orang yang dirugikan, terutama buat penipuan sama manipulasi. Hati2 ges sekarang mah jangan asal upload foto/video pribadi (terutama yg muka kalian terliat jelas) di sosmed.",1
?�@deeptalk3457� GOBLOK LU TOLOL,1
"Gak bisa saya sudah pernah nyoba mau pakai muka ariel noah kena teguran.. Yang isi nya lupa saya
Tapi bisa pake ia face swap.. Bikin dulu video nya pakai veo 3 abis tu pindah pake web ia face swap",1
?�@CHEPUT_CHANEL�coba pake wahah teman atw kluarga jngn wajah orang publik pigur,1
"�@CHEPUT_CHANEL� : itu BEDA boss, kalo muka orang"" terkenal kayak artis, pejabat, presiden pasti GAK bisa soalnya udah familiar foto-fotonya di Google... tapi kalo sekedar foto kawan/sodara/tetangga elo,  pasti bisa.",1
Kebayang kedepan di salah gunakan buat Verifikasi muka untuk pinjol ??,0
"?�@mohammadangga9276�Ini yg ditakutin, Mustinya pinjol dibikin syarat yg susah biar data2 org gak gampang di salah gunakan",0
Pasti org fb pro,1
"Nabi Dulu ngingetin ""bahaya Ain "" pada gambar kita dimasa kini disalah gunain org di buat bahan AI ??, Hadist Nabi Relevant ini",0
"Bagus itu, ujung�nya dia tahu.
Wajah tuannya.
??????

Sedangkan yg pake tanpa ijin bukan tuannya.

Jd pisau.. bermata 2 dah.
??????

Langsung kena kartu merah.",0
"Kalo server ainya di buat sendiri pasti bebas, makanya pasti berbayar gk bakal sebebas yang kita pikirkan",1
Dan tiktod sudah dapat banyak database video super banyak mampus ??,1
Dasar orang goblok gak tau ai sok tahu cari tahu dulu begok,1
"saya YESS, dengan adanya AI, ati-ati buat yg suka upload FOTO WAJAH di SOSMED,... Ngeri disalah gunakan sama kawans yg haters sama kita.",0
?�@apeiye�coba cari yang wajahnya orang Banten di pakai film 18+ dari ai.. aku pernah nonton videonya.. entah orang mana yang bikin video itu,0
Dan itu kelak akan menjadi hal biasa,1
"Benar banget,takutnya suatu hari bisa jd orang tsb complain",0
Iy itu gag da undang2 nya soalnya.. Undang2 yg mengikat atas hak cipta dan seni,1
"Ga, AI gapake muka orang dia buat sendiri",1
"?�@YtShort-Clip�gimana buat sendiri kalo dia ga ada referensi? Pasti ada lah ngambil, meski buat cm awalan trs baru dikembangin sm ai nya",1
"�@YtShort-Clip� : bisa aja di GANTI pake muka siapa aja,... kan ada ai buat ganti WAJAH...faceswap ??????",1
Itu ada undang2nya gak bisa dipake sembarangan tanpa ijin,1
�@saptabima7987�maksudnya undang undang konoha???,1
?�@saptabima7987�emang undang undang berjalan dengan baik di negara ini? ??,1
"?�@saptabima7987�lu yakin Bang,, diseluruh Bumi ngga ada yang Wajahnya mirip mbak2 AI diatas ????",1
Curiga abang nya AI juga,1
Punyaku bisa tapi gk ada suaranya bg,0
Kenyataannya tidak gratis aku bayar pakai waktu ku??,1
"wah terimakasi banyak mas ilmunya..., mau tanya juga bang mohon dijawab ya, saya udah coba ikutin stepnya dan berhasil tapi ko cuma 8 detik ya dan kalimat yang diucapin ga semuanya apa karena terlalu panjang ? atau ada batasan kalimat jadi ga bisa lebih dari 8 detik ?",1
di gwa udah pake vpn kenapa tetep VEO 2 ya,1
saya buat ko gada suaranya ya??,0
bang apakah video yang dihasilkan dari AI ini jika di upload bisa kena hak cipta atau bener-bener aman bang?,1
Kok jadinya malah bhs inggris ngomongnya...aneh...udah di kasih penjelasan tetep bhs inggris..gmna solusinya,0
BANG BARU JUGA SEMALAM KOK SEKARANG SORENYA UDAH MENCAPAI BATAS,1
Suaranya ga ada bg,0
Orang yg jadi model di videonya itu beneran ada ? Hidup di bumi? Tinggal di satu daerah? Kalo iya ngeri juga,1
Bagaimana carany pakai wajah kita sendri,1
keren mantabbb,2
"Tidak ada yg benar� gratis d dunia ini wkwkwkw... Tp tips ini membantu, terimakasihhh",1
punyaku tidak ada suaranya kenapa y bang?,0
batas buat vidio nya hanya 8 detik kah bang?,1
punyaku kok gak ada suaranya ya,0
Bang maaf kalo sudah buat tapi tidak ada suara nya itu karena apa ya,0
koq saya lama ya video nya gak jadi2,0
Terus semangat para pejuang keluarga ????????,1
sama,1
Aman tanpa musik ??,1
wajah yang dipakai wajahnya siapa ya? didunia nyata ada g itu wajah orang AI itu,1
"Bang kok aku buat ngak ada suaranya ya, tolong kasih penjelasannya bang ??????",0
Kereeen,2
"Mulai susah sekarang mbedain mana yang asli dan ai, apa lagi orang awam",0
Kok punya q ga ada suara nya,0
Mslhnya di google gemini nya gak ada tulisan videi cuman deep resrch dan canvas aja,1
"Mas, kok saya ga muncul menu video di gemini ya",1
"UDA BAYAR TP KQ terbatas banget pemakaian nya, selebih nya harus nunggu 24 jam lagi, parah ga sih ?",1
"plis di jawab bang,kalo misal udah ada pemberitahuan,anda telah mencapai batas pembuatan vidio gimana?",1
"Buatkan promt untuk google veo 3 seorang wanita cantik berhijab dengan background Monas dengan sekolah ngevlog sambil berbicara ""guys, lagi ada di Monas, tapi aku engga asli ya cuma buatan Devin aja""dengan cerita",1
VPN nya yang rekomen apa kak?,1
bikin dr tirta iklan susu tulang bang,1
Buset ngeri juga ya??,0
kalau saya bikin kok kDng muncul suara kadang gak ada suaranya bang ?,0
"bantu jawab dong, kok video yg saya buat hasilnya berbahasa inggris ya? ada yg sama? mohon arahannya ya teman teman",0
"Esensi tekhnologi adalah memudahkan pekerjaan manusia bukan menggantikan, tinggal bagaimana kita mau belajar atau tidak. Terimakasih tutorialnya bang",1
kok punya gua gak ada suaranya ya.. itu kenapa ya?,0
Ko punya saya tidak menjadi bahasa Indonesia ya,0
Kok aku buat hasilnya ngomong tapi pakai bahasa inggris yak?,0
"Kok saya coba daftar setelah slesai disitu tertulis veo 2 sih? Bukan veo 3, salah nya dmna mas?",1
"Buatkan promt untuk google veo 3 seorang peria mandi di lava banyak orang mandi lava dengan seolah ngenvlog selfie sambil berbicara ""guys, aku lagi ada di kolam renang lava tapi ini cuman ai atau di raputi ya aja",1
Manusia akan jadi bodoh nanti..bila harapkan AI,0
setiap hari berubah jadi harus ubah ke vpn lagi setiap hari dan vpn kota amerika nya ganti bang,1
"Oh gtu, siap maazeh, ini ada limit nya ya, tdi saya cuma bisa bikin 4/5video di veo 2?�@DedenteaDeden-q9w�",1
Tpi vpn nya jga bayar yh bg,1
kok gua ga ada suara nya bang?mohon  bang,0
Kik di saya suaranya ga ada ya bang?,0
thank you bang ??,1
"Bang, gw bikin 3 video kok gak ada suaranya semua ya?",0
"apaan ga keluar videonya, adanya cmn deep research sama canvas doang",1
Kok gw bahasa jadi inggis bang,1
"bang, metode pembayaran untuk playstore tidak ada shope dana atau yg lainnya, hanya ada beli saldo google play. mohon solusi.. ????",1
Bisa pake hp ga bg?,1
Kak kalau request foto kita sendiri bisa kah,1
"saya sudah mencobanya dan sudah pasang vpn nya,tapi masih tidak terbuka ya",1
bedanya veo 2 sama veo 3 apa bang,1
Maksimal berapa kali generet ya ka gratisanya,1
Astaghfirullah,1
Kalo ga ada suara nya itu gimana bang?,0
"kok saya hanya keluar video aja ya, suaranga ga nampak",0
"kenapa ya disana gak ada icon video nya?
sudah pakai nordvpn bang",1
"mas punya saya di opsi lainnya koktulisannya beli saldo google play,,trus ada IDR 10,000 credit-500,000 credit itu harus pilih yg mana ????",1
Bang gw udah coba tapi kok videonya ga ada suaranya ya?,0
Bikinin bang,1
Klo lu mah bayar enak mau bkin kya gitu mah,1
bang kalau ga muncul veo 3 di gemini gimana? saya udah subscribe makasih bang,1
bang Masyawi pnya ane ngga ada suaranya ya..kenapa ya?,0
thanks gan,1
Yang jadi pertanyaan yang dimuculkan wajah nya itu siapa dan dapat darimana???,1
Semakin canggih semakin banyak fitnah di depan mata..,0
Saya Coba Praktekkan tapi kok gak ada suaranya ya Om ?,0
Monas versi AI beda ya ??,0
Pake hp video gk ada suaranya,1
orangnya realistis tapi monasnya tidak. kenapa ya?,0
dihp ga ketemu bang vpn nya,1
bang gua pake tpi kok ngga keluar suaranya yaa. malah ada kyk lirik gitu tpi ga bersuara. pdhl prompt udah sesuai,0
suaranya gada ya,0
suaranya gada ya,0
bang bisa gk bang videonya lebih dari 8 detik?,1
"Semoga kedepan bisa dipakai buat game, pasti grafik realistis bgt ??",2
sudah saya coba tapi kok gak ada suaranya ya?,0
bang hasilnya bisa lebih dari 8 detik ga bang?,1
Kenapa gw gak ada suaranya?,0
Gua ga bisa ke pro nya bang gmna solusinya,1
Cara ke pro nya bang susah,1
Malaikat mencatat amal baik buruknya enggak ya???,1
"izin tanya, saya sudah mengikuti langkah langkah yg di jelaskan, namun hasil vidio saya hanya black screen dan tidak dapat di putar tu kenapa ya",0
Kok yg gw gk ada suara nya ya bang?,0
Hasil bahasanya blm jadi bahasa indonesia..gimana caranya ya,0
Yang saya ngga ada suara banv,0
Bang gua gada pilihan bayar lewat ponsel?,1
"Di akun saya ga bisa payment gopay dll bang?
Bisa pakai kartu kredit tapi alamat ga sinkron sama VPN auto ditolak,saran bang?????",1
"Mohon arahan nya abang quh
Untuk pengaturan video short nya dimana ya bang klw pake hp",1
"kenapa aku buat, suara dialognya tiada bang",0
Sekarang dibatasi pembuatan video nya bng.. walaupun udah berlangganan,1
"Bang untuk pengaturan videonya dimana ya klw pake hp
Untuk video short",1
"infonya bang, kenapa hasil vidio tidak ada suaranya?",0
Hasilnya ko ga ada suaranya ya,0
"Klo yg jeli banget masih kurang realistis sih, tetap masih keliatan buatan ai. Tp klo buat yg ga biasa liat video ya udah sempurna, ga keliatan sama sekali",0
Kok gda suaranya ya?? Vidio yg kita buat,0
"aq generate kok silent ya, gimana settingnya bro?",0
"Akun saya sudah pro,tapi belum bisa akses veo 3 bang,via hp...apa memang via hp belum bisa bang...?mohon di bantu menjawab",1
VEO 3 + DEEPFAKE = Video panjang pun jadi wkwkw,1
"klo udh bikin kak, tp videonya berubah setelah bbrp kali pakai jadi veo 2 (bukan veo 3 lagi) itu knp ya kak?",1
"Masih dalam pengembangan, kita tunggu tahun depan sengeri apa?",0
Dibanding Indosiar.. masih realistis ini.. wkwk,2
?�@didisabar9654� jauhh banget bang wwkkwk,1
Yang ini aja dah bikin mengecoh bagi sebagian orang. Gimana kalau dah sempurna jir,0
"Betul.. tapi progressnya nanti akan halus, sulit membedakan dg yg aslinya",0
bagi yang awam udah dipercaya asli sih bagi yang ngeti AI masih keliatan,0
"?�@hendrakurniawan3333� nah itu maksud saya, tp malah diamuk  wkwkwkkwkw serba salah komen di medsos bang ??",1
Ada gak ya tools yg bisa membantu untuk membedakan gambar atau video itu asli atau biatan AI,1
Bukan kurang realistis sih tapi kamera video orang2 terlalu burik dibanding video ai wkwk,1
Lu bisa buat ga? Teknologi indonesia ketinggalan jauh dek,1
"bagi saya sih dah perfect karena dah pernah merasakan ai lain yang luar biasa menurut saya tapi langsung kebanting sama veo karena paham konteks video dimana, soal relistis atau tidak pintar pintar jenis konten tertentu sangat realistis",2
"untuk sekarang masih keliatan buatan AI, 2029 kita gatau hasilnya udah kayak gimana, ngeri kalo bikin hoax pilpres.",0
?�@icethebears� yg ini aja untuk org awam dah ga bisa bedain bang,0
�@icethebears�ya bayangkan 5 tahun lagi gimana,1
Iya sih yang paling jeli dan paling gak awam.. ??.,1
"ini org gk bersyukur tinggal di nikmati ajja pakai banyak bacot,.. bikin sendiri kalau mau yg sempurna.

tinggal di nikmati ajja dan tunggu perkembangan selanjutnya banyak bacot, sok paling sempurna.

buktikan buatanmu sendiri, bikin yg lebih  sempurna dari veo 3. jgn ngebacot.
sok paling sempurna, assuu",1
?�@kolesomtobaatt4253� ngapain ngamuk2 bang ??,1
"�@kolesomtobaatt4253�  +++ kowe sing asu, bernafas hanya pake naluri tanpa nalar.",1
Serem ??,0
apakah karakterntya bisa konsisten,1
Ngeri sih takutnya di masa depan dijadikan alat propaganda,0
Yang Disalin Text Bahasa Inggris tapi video nya menggunakan bahasa Indonesia ya.. Itu bagaimana kak.. Tks,0
Kok aq gk muncul fitur Vidio nya bg,1
"Iya bahaya bangget, sdm Indonesia rendah jadi banyak yang memanfaatkan dengan membuat vidio ai pake karakter Raffi ahmad,bahkan presiden.  Di Facebook biasanya buat promosi judi/pinjol",0
subsciber baru bang! :),1
Gua gaada suaranya bang,0
"ya tapi dibelakangnya bukan monas bang, masih ada celah AI, ga bisa 100 persen kaya yang kita mau",0
Mantap Ilmunya.. Wajib Subscribe siih.. ?,2
Keren mas bro,2
"Makasih infonya,
Auto subscribe ??????",2
Bang punya aku gak ada suaranya??,0
"Bang, punyaku gak keluar suara. Kenapa ya?",0
Bang kalo make muka sendiri bisa gak bang,0
gue VPN nya kok kudu bayar ya bang T_T,1
AUTO LIKE & SUBSCRIBE THANKYOU VERYMUCH BANG??,1
?kerren bray,2
